date_ist,time_ist,symbol,company,direction,confidence,engine,reason,headline,source,link
2026-08-24,09:16:41,MARUTI,Maruti Suzuki India Ltd.,bullish,0.65,keyword,outperform,"Market wrap:  Kotak Mahindra Bank, Power Grid, Maruti Suzuki, Trent top gainers and losers on Nifty and Sensex on Friday",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-kotak-mahindra-bank-power-grid-maruti-suzuki-trent-top-gainers-and-losers-on-nifty-and-sensex-on-friday/articleshow/133402032.cms
2026-08-24,09:16:52,AFFLE,Affle 3i Ltd.,bullish,0.9,gemini,A technical analyst from Angel One identified Affle as having a bullish technical setup with potential upside.,"KFintech, Affle 3i: Two breakout ideas from Angel One",business_standard_markets,https://www.business-standard.com/markets/news/stocks-to-buy-today-two-breakout-ideas-from-angel-one-126082400061_1.html
2026-08-24,09:16:56,ANGELONE,Angel One Ltd.,bullish,0.6,gemini,An Angel One analyst providing breakout ideas for other stocks positively highlights the firm's research capabilities and brand.,"KFintech, Affle 3i: Two breakout ideas from Angel One",business_standard_markets,https://www.business-standard.com/markets/news/stocks-to-buy-today-two-breakout-ideas-from-angel-one-126082400061_1.html
2026-08-24,09:17:00,MCX,Multi Commodity Exchange of India Ltd.,bullish,0.7,gemini,"Bullion prices, which are traded on MCX, are expected to retain upward momentum, suggesting increased trading activity and potential revenue for the exchange.","Bullion may shine next week as traders await US inflation data, Fed signals",business_standard_markets,https://www.business-standard.com/markets/commodities/bullion-may-shine-next-week-as-traders-await-us-inflation-data-fed-signals-126082300295_1.html
2026-08-24,09:17:04,BSE,BSE Ltd.,bearish,0.8,gemini,"The broader Indian equity markets, including the BSE Sensex, experienced a decline last week due to bearish sentiment.","Mcap of 4 of top-10 most valued firms erodes ₹87,960 cr, Airtel worst hit",business_standard_markets,https://www.business-standard.com/markets/news/mcap-of-4-of-top-10-most-valued-firms-erodes-87-960-cr-airtel-worst-hit-126082300193_1.html
2026-08-24,09:17:08,BANKINDIA,Bank of India,bearish,0.8,gemini,"The overall market experienced a bearish trend, and a major public sector bank peer (SBI) saw a significant market cap erosion.","Mcap of 4 of top-10 most valued firms erodes ₹87,960 cr, Airtel worst hit",business_standard_markets,https://www.business-standard.com/markets/news/mcap-of-4-of-top-10-most-valued-firms-erodes-87-960-cr-airtel-worst-hit-126082300193_1.html
2026-08-24,09:17:15,USHAMART,Usha Martin Ltd.,bullish,0.6,gemini,"Receiving an ESG rating is generally viewed positively by investors, indicating good corporate governance and sustainability efforts.",Usha Martin receives ESG rating of 54,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/usha-martin-receives-esg-rating-of-54-126082200243_1.html
2026-08-24,10:00:30,ASTRAL,Astral Ltd.,bullish,0.6,gemini,A sharp rise in futures open interest indicates growing participation and increased trader interest in the stock.,Astral among 4 F&amp;O stocks with a sharp rise in futures open interest,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/astral-among-4-fampo-stocks-with-a-sharp-rise-in-futures-open-interest/slideshow/133450515.cms
2026-08-24,10:00:31,LENSKART,Lenskart Solutions Ltd.,bullish,0.7,keyword,block deal,Lenskart Large Trade: 2.6% equity traded in a $300 million block deal; Softbank Vision likely seller,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/lenskart-solutions-shares-in-focus-after-300-million-block-deal-softbank-vision-fund-likely-seller/articleshow/133450319.cms
2026-08-24,10:49:54,HAL,Hindustan Aeronautics Ltd.,bullish,0.9,gemini,"The summary indicates that defence stocks, including HAL, are currently soaring due to positive analyst outlooks and government reforms.","Will Paras Defence, MTAR Tech, HAL, other defence stocks deliver explosive returns? Here's what analysts say",et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/will-paras-defence-mtar-tech-hal-other-defence-stocks-deliver-explosive-returns-heres-what-analysts-say/articleshow/133451464.cms
2026-08-24,10:49:57,APOLLOTYRE,Apollo Tyres Ltd.,bullish,0.9,gemini,"UBS upgraded Apollo Tyres stock to Buy and raised its target price, leading to a significant jump in share price.",Apollo Tyres shares jump over 6% after UBS upgrades stock to Buy from Neutral. Here’s why,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/apollo-tyres-shares-jump-over-6-after-ubs-upgrades-stock-to-buy-from-neutral-heres-why/articleshow/133451444.cms
2026-08-24,10:50:17,VMM,Vishal Mega Mart Ltd.,bullish,0.75,keyword,surge,Vishal Mega Mart surges after board reappoints Gunender Kapur as MD & CEO,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/vishal-mega-mart-surges-after-board-reappoints-gunender-kapur-as-md-ceo-126082400164_1.html
2026-08-24,10:50:19,BSE,BSE Ltd.,bullish,0.75,keyword,surge,Hindalco Industries Ltd Surges 1.86%,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/hindalco-industries-ltd-surges-1-86-126082400162_1.html
2026-08-24,10:50:20,HINDALCO,Hindalco Industries Ltd.,bullish,0.75,keyword,surge,Hindalco Industries Ltd Surges 1.86%,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/hindalco-industries-ltd-surges-1-86-126082400162_1.html
2026-08-24,10:50:22,BSE,BSE Ltd.,bullish,0.6,keyword,jump,"Nifty trade above 24,300 in early trade; breadth strong",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nifty-trade-above-24-300-in-early-trade-breadth-strong-126082400161_1.html
2026-08-24,10:50:26,VMM,Vishal Mega Mart Ltd.,bullish,0.6,keyword,jump,Why Vishal Mega Mart share price is rising today? Stock hits the upper circuit,livemint_markets,https://www.livemint.com/market/stock-market-news/why-vishal-mega-mart-share-price-is-rising-today-stock-hits-the-upper-circuit-11787547310653.html
2026-08-24,11:27:13,VMM,Vishal Mega Mart Ltd.,bullish,0.65,keyword,surge,Vishal Mega Mart shares soar 10% after CEO reappointment. Here's why Morgan Stanley sees 41% upside,et_markets_stocks,https://economictimes.indiatimes.com/markets/stocks/news/vishal-mega-mart-shares-soar-10-after-ceo-reappointment-heres-why-morgan-stanley-sees-41-upside/articleshow/133451965.cms
2026-08-24,11:27:18,BSE,BSE Ltd.,bullish,0.8,gemini,Increased trading volumes on the exchange generally lead to higher transaction fees and revenue for BSE Ltd.,Volumes soar at Lenskart Solutions Ltd counter,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/volumes-soar-at-lenskart-solutions-ltd-counter-126082400312_1.html
2026-08-24,11:27:19,LENSKART,Lenskart Solutions Ltd.,bullish,0.65,keyword,surge,Volumes soar at Lenskart Solutions Ltd counter,business_standard_markets,https://www.business-standard.com/markets/capital-market-news/volumes-soar-at-lenskart-solutions-ltd-counter-126082400312_1.html
2026-08-24,11:27:23,VMM,Vishal Mega Mart Ltd.,bullish,0.75,keyword,rally,Vishal Mega Mart shares rally 9.5% on re-appointment of CEO for five years,business_standard_markets,https://www.business-standard.com/markets/news/vishal-mega-mart-share-price-rally-9-5-on-re-appointment-of-ceo-for-five-years-126082400241_1.html
2026-08-24,11:27:24,BSE,BSE Ltd.,bullish,0.6,keyword,jump,"Nifty above 24,250; metal shares in demand",business_standard_markets,https://www.business-standard.com/markets/capital-market-news/nifty-above-24-250-metal-shares-in-demand-126082400252_1.html
2026-08-24,11:27:25,BALRAMCHIN,Balrampur Chini Mills Ltd.,bullish,0.65,keyword,surge,Balrampur Chini Mills share price up over 10% in 5 days - What's sweetening up stock investors | Explained,livemint_markets,https://www.livemint.com/market/stock-market-news/balrampur-chini-mills-share-price-up-over-10-in-5-days-whats-sweetening-up-stock-investors-explained-11787547675126.html
